cell id,"""apical"" branch points","""apical"" height","""apical"" log1p number of outer bifurcations","""apical"" mean bifurcation distance","""apical"" robust height","""apical"" robust width","""apical"" std bifurcation distance","""apical"" total length","""apical"" width",EMD axon dendrite,Log1p fraction of axon above dendrite,Log1p fraction of axon below dendrite,Log1p fraction of dendrite above axon,axon above soma,axon bifurcation standard deviation,axon branch points,axon first bifurcation moment,axon height,axon log min tortuosity,axon max Euclidean dist,axon max branch order,axon max path distance to soma,axon max segment length,axon mean neurite radius,axon min branch angle,axon robust height,axon robust width,axon tips,axon total length,axon width,axon x-bias,axon z-bias,dendrite above soma,dendrite bifurcation standard deviation,dendrite branch points,dendrite first bifurcation moment,dendrite height,dendrite log max tortuosity,dendrite log median tortuosity,dendrite log min tortuosity,dendrite max Euclidean dist,dendrite max branch order,dendrite max path distance to soma,dendrite max segment length,dendrite mean neurite radius,dendrite median path angle,dendrite min branch angle,dendrite robust height,dendrite robust width,dendrite tips,dendrite total length,dendrite width,dendrite x-bias,dendrite z-bias,mean initial segment radius,normalized depth,soma radius,stems,stems exiting down,stems exiting to the sides,stems exiting up,normalized layer,cell class
20190403_sample_6,,,,,,,,,,0.395106549,0.099713962,0.003749974,0,0.642034643,70.78489783,145,22.45117241,608.28,0,442.692578,22,904.7100962,319.5515707,0.035816327,9.387740434,436.216,262.304,149,15479.75616,452.71,32.97,250.66,0.509284196,21.24994569,19,4.033684211,196.79,1.199077827,0.289778265,0.065846144,182.6346369,7,285.7166856,146.9325,0.211395349,,,158.38625,206.03625,25,2594.759624,251.25,8.03,22.85,0.075,0.389340444,9.642461187,7,0.428571429,0.428571429,0.142857143,5,inh
20190603_sample_4,,,,,,,,,,0.162394008,0,0.162720815,0.128221462,0.335540839,68.56948518,58,-38.74758621,526.74,0.05449951,383.206011,18,763.8486687,353.9598473,0.043034188,23.88437039,397.242,435.1,59,5755.072018,533.56,104.38,-203.14,0.433727811,91.67869167,24,18.69625,335.65,1.298008985,0.25820552,0.044575649,245.6241969,8,385.3984197,256.9207406,0.301530612,,,313.525,168.519,26,2650.062575,203.49,0.43,144.01,0.185,0.476104369,26.5197623,3,0.333333333,0.333333333,0.333333333,5,inh
20190528_sample_9,,,,,,,,,,0.297567651,0,0.09571986,0.261328044,0.127280532,51.81743651,19,-60.75315789,261.66,0.043235008,210.71203,8,386.3339391,111.0360762,0.040875,13.64170509,228.453,129.4105,21,1694.455296,160.43,22.39,-136.22,0.687148103,51.98857019,16,31.479375,261.67,1.010906117,0.253110332,0.047676466,161.3126613,6,259.6136708,212.795656,0.480882353,,,238.5845,176.2865,19,1752.030403,202.69,11.83,28.41,0.11,0.105906511,7.002858148,3,0.333333333,0,0.666666667,3-Feb,inh
20190418_sample_8,,,,,,,,,,0.855193781,0.208751724,0.178529242,0,0.572427487,75.77636333,251,14.1159761,533.17,0,358.7223698,31,1111.896803,265.8561824,0.076624016,4.492155982,353.54,442.44075,257,26235.5661,653.62,15.1,30.95,0.421521036,7.434807029,3,-9.286666667,106.57,0.545062465,0.397569353,0.129978641,167.485065,2,255.5945759,221.4002761,0.295,,,94.099,154.901,5,628.9379527,164.84,145.06,8.97,0.295,0.850750608,9.961233461,3,0,0.333333333,0.666666667,6,inh
20190227_sample_3,,,,,,,,,,0.307532493,0.003290566,0,0,0.939182432,81.93828375,303,98.15141914,520.81,0.004398527,511.368795,36,1397.393633,326.3848827,0.036636661,4.292531595,345.6465,349.6125,308,26513.10655,675.71,182.53,279.19,0.896843726,48.74587815,27,32.63666667,503.82,1.315910602,0.230604138,0.038846761,352.5488212,7,436.4071875,221.2560144,0.140803571,,,377.482,134.206,30,3083.227354,179.62,5.52,185.5,0.035,0.293912824,9.85578625,4,0.5,0.25,0.25,5,inh
20190122_sample_14,,,,,,,,,,0.730491392,0.186427775,0.037744577,0,0.720447871,68.34502331,254,43.21901575,803,0.010263206,457.151918,28,1001.527746,406.2870884,0.038639922,2.679827927,356.812,322.246,257,22904.55076,459.41,0.17,110.38,0.335526316,9.95,2,-9.95,138.77,0.570945502,0.270753716,0.12590211,107.3078753,2,140.2372657,110.2021076,0.787,,,128.76125,103.29,4,383.6495456,116.62,15.42,-30.35,0.295,0.48225114,13.13416346,3,0.333333333,0.333333333,0.333333333,5,inh
20190501_sample_3,,,,,,,,,,0.247500209,0,0.2836655,0.39583926,0.193512775,77.42351799,70,-76.829,334.93,0.028327189,272.5683799,14,619.2735922,146.6266661,0.045390071,7.800739855,279.572,213.672,71,4778.819843,246.64,34.06,-171.65,0.823460411,72.56118659,19,63.11894737,301.55,0.866649703,0.214695649,0.074725268,216.6261374,8,333.7053476,180.1606311,0.267763158,,,268.5365,106.346,20,1958.213103,139.55,29.51,120.51,0.33,0.161371237,8.161656124,2,0.5,0,0.5,3-Feb,inh
20190611_sample_10,,,,,,,,,,0.941694438,0.5152232,0.011478516,0,0.812701026,124.9207033,237,103.9868354,880.51,0.00599591,664.2436265,24,1042.397399,267.5320652,0.03605428,5.012207996,612.34,350.31375,242,18550.09408,602.29,36.09,444.03,0.047109208,27.60830878,9,-47.80444444,175.25,0.687797136,0.166164993,0.012926318,163.9300296,6,224.6514974,159.2924217,0.174736842,,,150.13,152.91,11,1124.693467,177.8,85.78,-79.97,0.185,0.534124829,11.53624508,3,0.333333333,0,0.666666667,5,inh
20190927_sample_3,,,,,,,,,,0.061321929,0.013283715,0.015223967,0,0.769718129,39.66860158,383,27.80924084,383.66,0,270.3768648,26,645.2183225,204.494325,0.089401821,4.255323587,182.8875,250.6225,387,24111.31185,432.82,106.08,25.86,0.695276498,27.85494581,18,9.272222222,201.52,1.232530375,0.3524307,0.028661826,178.9351338,5,266.6334246,242.1331467,0.40597561,,,153.466,264.592,24,2483.894864,313.08,8.52,54.78,0.55,0.342071611,14.45267044,7,0.142857143,0.428571429,0.428571429,5,inh
20191001_sample_3,,,,,,,,,,0.474038376,0.15745803,0.002306277,0,0.642831534,84.72267319,220,32.66986364,759.19,0.00671559,524.0818456,19,767.9227461,518.4450106,0.038820862,9.7567539,429.886,430.948,221,26658.7533,894.14,115.2,203.47,0.297697139,28.16251916,12,-4.7825,352.46,0.992147466,0.301691951,0.012958557,226.5245784,4,355.0796048,285.672839,0.272241379,,,283.582,203.23225,18,2578.865026,264.85,38.45,-71.32,0.37,0.711964297,10.64299646,7,0.428571429,0.142857143,0.428571429,5,inh
20181004_sample_5,,,,,,,,,,0.411765633,0.613455921,0,0,0.982271671,58.4701421,73,142.5956164,534.16,0.033808028,476.2456528,16,820.1132224,352.6500742,0.057006579,4.892008833,346.3525,247.68375,79,12793.96454,404.4,35.98,379.74,0.539393939,43.37041786,10,-7.975,236.94,1.116951881,0.236023088,0.080217618,157.2726591,4,187.535779,181.5845196,0.683076923,,,195.43,115.074,17,1505.594616,134.62,5.68,-75.66,0.295,0.307334736,9.201491946,6,0.333333333,0.166666667,0.5,5,inh
20190204_sample_15,,,,,,,,,,0.228302987,0.039834637,0.034970251,0,0.866589718,63.4666335,220,67.45804545,655.3,0.00167338,395.0755971,14,721.8271653,388.3661493,0.044673423,4.230911051,334.35875,275.59625,224,23461.04718,549.68,136.64,-134.24,0.692359475,32.67432578,20,3.885,257.36,0.621007792,0.228091739,0.059446057,172.6503779,5,225.6291363,204.2541241,0.297916667,,,207.9295,218.73275,29,3401.16065,258.72,7.8,26.3,0.22,0.218593569,9.516831132,9,0.333333333,0.444444444,0.222222222,3-Feb,inh
20181116_sample_5,,,,,,,,,,0.727986017,0.232011461,0.010311114,0,0.686363311,54.1369452,216,22.8892093,552.49,0.015353387,344.4443974,19,709.0768075,214.7832401,0.07821267,2.816518451,216.3785,301.5855,227,21277.9798,470.18,24.08,-126.37,0.148148148,0.165,2,-0.165,32.75,0.128658484,0.098065847,0.017419325,91.04103251,2,101.2969548,101.2969548,0.43125,,,30.535,91.9375,3,221.2878968,94.08,41.48,2.49,0.7,0.292136482,10.29367198,2,0,1,0,5,inh
20180404_sample_5,,,,,,,,,,0.27488909,0.006169051,0.022522008,0,0.451943333,71.34036209,146,-11.68438356,570.17,0.043147815,402.5011749,19,1019.691063,297.2020121,0.055755034,3.217910567,332.51125,499.01025,152,18873.08769,737.43,33.31,-74.55,0.489292365,45.74068029,6,-19.28,355.08,0.628571024,0.191816995,0.072937833,187.1623354,3,217.3256743,164.7630948,0.52125,,,315.66375,163.77125,11,1364.023221,194.6,46.46,0.8,0.295,0.679486799,11.06470856,6,0.333333333,0.5,0.166666667,5,inh
20180822_sample_1,,,,,,,,,,0.723408588,0.272693363,0.047080968,0,0.807096134,34.74887922,188,30.14824468,296.96,0.019285808,322.0510933,20,711.8545269,189.6462829,0.058662338,8.460259225,168.688,341.592,197,15040.04845,522.4,104.3,67.92,0.765306122,0,1,0,14.27,0.407501881,0.294247696,0.165131866,30.61609707,1,46.06754987,46.06754987,0.7,,,13.7005,30.7325,2,58.60273386,31.17,28.85,-2.21,0.55,0.332712318,7.274917743,2,0,0.5,0.5,5,inh
20190618_sample_7,,,,,,,,,,0.229111319,0,0,0,0.529967088,29.32489822,46,-9.135217391,222.29,0.042766126,181.1562558,13,462.1722244,215.7741655,0.044947917,23.68560449,128.4065,207.397,50,5214.191886,300.92,60.58,-116.27,0.375944334,31.64135981,22,-8.763636364,186.25,0.827962819,0.242592274,0.012986702,140.1725915,6,205.1115683,163.0092169,0.416764706,,,139.8365,141.3975,30,2417.023943,168.2,15.94,-85.25,0.185,0.052307612,7.694582915,7,0.142857143,0.714285714,0.142857143,1,inh
20180829_sample_2,,,,,,,,,,0.568251661,0.152001583,0.024640596,0,0.835589942,86.96339988,67,81.40164179,523.81,0.014399867,401.8724118,29,1374.339195,432.1972883,0.075669014,6.665922263,369.1005,260.724,75,10407.52342,522.39,131.87,33.95,0.842935349,50.29032903,32,36.77,262.18,1.029904411,0.282692859,0.092602919,248.3814482,8,332.5679728,230.9590473,0.683059701,,,221.316,311.8075,36,4390.004949,375.63,74.25,141.62,0.405,0.179531302,10.13208774,5,0.4,0.4,0.2,3-Feb,inh
20180719_sample_1,,,,,,,,,,0.554082346,0.166212261,0,0,0.975579801,49.68819026,107,114.6748598,503.2,0,350.4015061,17,567.1186721,303.0423284,0.067567568,5.762802498,229.25975,342.5515,115,13740.60441,533.53,73.51,69.84,0.408718549,96.10169663,20,-25.385,492,0.49620191,0.127862316,0.028024256,322.5233886,5,353.5334109,266.4548599,0.461875,,,422.69375,291.8935,29,4002.691605,424.56,35.88,-148.58,0.66,0.359620588,10.94070759,10,0.4,0.4,0.2,5,inh
20191101_sample_1,,,,,,,,,,0.717229204,0,0.043632113,0,0.225490196,31.45627215,52,-26.49961538,231.75,0.002596551,167.5458949,12,509.0795767,294.4771033,0.050809524,26.7325396,168.03375,237.808,53,5745.095353,304.16,13.72,-100.03,0.711476726,13.07147517,21,7.918095238,123.38,1.22879989,0.295937453,0.042588759,96.7381171,4,179.3827806,115.2582049,0.305490196,,,78.35675,106.95675,31,2029.814867,131.79,9.31,-13.14,0.33,0.038091414,28.21777101,10,0.2,0.4,0.4,1,inh
20190108_sample_5,,,,,,,,,,0.275123711,0,0.080180801,0.039866765,0.247396768,51.50674339,20,-25.7705,426.28,0.071596407,303.261054,12,462.3585833,316.2891447,0.036744186,18.48811324,343.855,68.398,23,2654.709219,103.36,21.42,-174.76,0.666614322,42.44707466,23,3.060869565,338.4,0.842764571,0.263842932,0.039460839,209.0503105,7,304.7470487,233.1115122,0.476041667,,,272.85825,151.6405,26,3200.447582,192.35,23.23,16.46,0.035,0.135938734,8.82781989,3,0.666666667,0,0.333333333,3-Feb,inh
20190204_sample_1,,,,,,,,,,1.230411231,0.455988855,0.077028971,0,0.660817433,253.6195436,92,187.9306522,1015.8,0.06272042,641.2292007,22,1637.974909,805.4883057,0.067342105,11.03061474,746.18875,508.83975,98,20920.94789,765.02,283.86,240.56,0.534373476,32.99416581,9,-3.4,151.42,0.995103456,0.232371384,0.032917487,125.7444623,4,188.5851461,151.1033713,0.683809524,,,121.416,183.09975,13,1217.219524,206.11,45.17,-20.52,0.075,0.463641463,11.08311322,5,0.2,0.4,0.4,5,inh
20190605_sample_4,,,,,,,,,,0.263567503,0,0,0.081583805,0.68158091,74.40789307,30,23.98133333,321.84,0.040659121,211.3519799,11,474.2678981,308.1149903,0.040245902,22.43969339,269.4825,144.3625,31,2569.728599,200.55,35.23,85.1,0.75973488,97.04243013,24,79.44958333,378.82,1.002822758,0.214953041,0.064045443,274.5946065,8,391.9234631,145.6412688,0.2904,,,324.50025,215.58225,27,2054.068178,264.31,35.39,162.4,0.075,0.399985651,11.89680334,4,0.25,0.5,0.25,5,inh
20190731_sample_5,,,,,,,,,,0.666060384,0.3602706,0.131841468,0,0.743348342,112.6770538,154,19.74681818,709.11,0.005222199,474.0559099,20,748.8093626,320.7295286,0.051132075,9.467793173,496.2735,225.432,164,14548.36079,387.34,80.5,-204.47,0.272271016,11.72415455,4,-6.66,126.66,0.486039168,0.166768437,0.05987153,91.88396324,2,131.0296576,120.8974233,0.554,,,106.18125,90.525,7,462.3384872,102.37,14.19,-44.56,0.37,0.29683286,7.996669464,4,0,0.25,0.75,5,inh
20190619_sample_5,,,,,,,,,,0.11120979,0,0.357136376,0.075081524,0.022384615,56.90760412,159,-84.78861635,316.51,0.005112754,284.6813238,19,537.2630409,183.2027132,0.090619335,10.68046699,217.63125,221.23875,172,10711.71808,287.09,40.37,-245.11,0.636713287,31.4002553,11,7.851818182,144.44,0.783310498,0.302709425,0.045362174,125.0125746,5,176.6127868,138.9875461,0.6306,,,126.8095,134.6845,15,1297.83626,185.19,15.23,64.56,0.295,0.096741497,11.80825327,4,0.25,0.5,0.25,3-Feb,inh
20180327_sample_4,,,,,,,,,,1.223315392,0.383937228,0.077433804,0,0.859085496,108.6088603,121,87.63933884,719.21,0.002491495,490.6698013,17,786.0378212,420.5131876,0.064268293,19.36879266,562.49125,408.83025,125,14744.10396,599.11,252.81,261.13,0.448540707,0,1,0,67.59,0.43674002,0.274159816,0.137820734,98.25408338,1,132.4915512,132.4915512,0.5875,,,62.0075,116.4975,4,327.6602718,127.95,57.69,-3.79,0.515,0.516218734,10.18150321,4,0,1,0,5,inh
20190625_sample_6,,,,,,,,,,0.451673428,0,0.03432421,0,0.303552814,40.14593458,65,-17.73276923,313.77,0.0879644,237.5478449,18,579.3890122,308.7874052,0.040189394,4.740006363,204.3725,266.645,67,8500.105339,367.71,34.35,-158.61,0.64206762,14.78060516,30,0.629,120.6,0.948441414,0.363225619,0.063779699,95.01372269,7,123.9348054,89.19527853,0.174632353,,,83.6005,109.6,39,2205.430945,158.15,23.47,-16.72,0.22,0.059131773,8.875498858,10,0.4,0.6,0,1,inh
20180817_sample_2,,,,,,,,,,0.353272981,0.157803955,0.018358969,0,0.840209616,62.92896099,192,66.91354167,558.44,0,319.5271132,18,715.2080788,266.3557206,0.046359102,0,349.1825,288.752,209,19832.71479,477.57,62.33,-79.76,0.554396423,27.26217402,22,-0.173636364,243.06,0.849157984,0.282287363,0.036442314,139.1931572,6,189.1066197,160.4630204,0.484693878,,,156.1625,152.23375,28,2055.304593,193.87,43.77,-9.1,0.37,0.232865599,12.35183405,6,0.333333333,0.333333333,0.333333333,3-Feb,inh
20180417_sample_1,,,,,,,,,,0.221784521,0,0.137079593,0.069903204,0.147008853,61.9381298,51,-53.50294118,375.85,0.058272877,334.3068619,15,567.413578,215.5374135,0.042075472,12.37951917,258.6535,292.51375,55,5674.447686,419.8,118.78,-267.61,0.56557377,32.90328304,14,8.887142857,202.82,0.974725453,0.301860114,0.025126161,138.0606407,4,255.4581855,172.1766764,0.568428571,,,165.926,139.022,22,2248.357051,170.58,36.42,10.3,0.22,0.103069583,9.56673795,9,0.444444444,0.222222222,0.333333333,3-Feb,inh
20190205_sample_4,,,,,,,,,,0.367472868,0.071814461,0,0,0.965460526,53.62665656,52,84.42019231,345.56,0.068660184,275.7907821,8,588.4496815,301.2211211,0.04952381,15.49840685,246.699,218.8325,53,6192.212262,294.86,84.62,179.98,0.763129804,24.39929452,27,19.34777778,310.69,1.414461177,0.326372829,0.109546346,205.0436529,7,352.4642507,218.9465102,0.161637931,,,212.928,221.917,32,3689.443978,314.57,72.23,31.47,0.295,0.209917144,21.8380544,6,0.5,0.166666667,0.333333333,3-Feb,inh
20190712_sample_6,,,,,,,,,,0.148502453,0.001675187,0,0,0.520321443,39.45207088,64,17.00671875,273.08,0,230.2718578,12,483.8997235,246.7961735,0.039651163,6.372001698,179.624,232.996,65,6122.064457,300.71,50.91,18.68,0.492107996,32.19004507,46,5.283695652,242.58,1.517870375,0.188568484,0.007610858,146.9472616,7,225.5863195,133.4860559,0.191875,,,164.678,110.846,59,3421.134364,176.03,21.93,35.4,0.255,0.750162105,9.408602202,14,0.285714286,0.285714286,0.428571429,6,inh
20190610_sample_16,,,,,,,,,,0.332455759,0.047435444,0.053760462,0,0.567771617,39.4598631,228,8.026754386,270.11,0,178.2980572,37,676.3916689,221.597283,0.036495633,19.24778922,201.653,184.782,230,13414.50133,259.13,24.91,-18.53,0.324041223,18.64394309,33,-6.547272727,126.75,0.981488822,0.200258091,0,74.26141192,6,105.9389768,73.80761398,0.156760563,,,103.045,93.319,39,1612.380455,117.8,14.64,-12.01,0.185,0.150431274,10.85985599,6,0.166666667,0.5,0.333333333,3-Feb,inh
20190122_sample_1,,,,,,,,,,0.428478327,0,0.068646107,0,0.599287253,97.94113322,334,10.01735736,713.9,0,536.0205739,36,1444.039909,233.985069,0.049300595,9.286970192,469.231,503.373,339,25963.34239,724.01,122.39,-240.74,0.515444349,28.79976658,14,9.501428571,302.99,0.474233818,0.174466074,0.029261669,254.5811984,5,338.1100381,249.5356319,0.212575758,,,230.13625,411.55425,20,1941.920955,457.24,46.18,70.77,0.59,0.560409345,14.38896827,7,0.285714286,0.285714286,0.428571429,5,inh
20190625_sample_4,,,,,,,,,,0.735074315,0,0.210627581,0,0.246826062,86.57792341,52,-64.65115385,479.74,0.015198484,423.1204928,12,843.8548596,275.8633596,0.055801887,1.562792959,342.808,225.23,54,6516.135139,368.23,77.39,-340.2,0.347608025,19.48619269,12,-15.45666667,171.63,0.75621927,0.273619486,0.053392813,139.5813806,5,203.9047923,128.6095561,0.597307692,,,130.6375,178.34925,15,1400.48989,209.34,36.82,-35.39,0.255,0.077800389,8.826667114,4,0.25,0.25,0.5,3-Feb,inh
20180926_sample_1,,,,,,,,,,0.641101458,0.175614367,0.033659666,0,0.629650776,93.41183264,160,41.21616352,720.18,0.020134689,467.108154,23,995.3798748,316.8848936,0.057507599,2.110875024,507.846,223.243,170,18780.30328,434.1,21.26,201.26,0.448863636,0,1,0,125.8,0.269420264,0.261788532,0.254020126,99.0798476,1,127.7335166,127.7335166,0.3325,,,120.92125,70.638,2,209.8014356,74.7,39.24,-16.66,0.33,0.417611219,8.485556003,2,0.5,0,0.5,5,inh
20181112_sample_6,,,,,,,,,,0.823558692,0.347074222,0.02239092,0,0.820695652,175.9633015,105,120.5465714,1025.27,0.037592984,681.1974467,19,1067.207174,402.5871732,0.047023256,5.634170922,863.515,775.045,110,13035.85977,931.45,129.49,332.99,0.418260474,26.34780296,13,-0.101538462,303.94,0.588342097,0.203177985,0.109370033,188.6863471,6,233.3240951,192.6909166,0.496333333,,,240.46125,209.5325,18,2239.131059,287.52,84,-54.22,0.145,0.494636924,8.081817374,6,0.5,0.333333333,0.166666667,5,inh
20181127_sample_7,,,,,,,,,,0.16082854,0.01875287,0,0,0.844250773,37.62696515,112,50.15866071,291.23,0,241.5332095,16,766.3263369,221.7352101,0.040644444,7.75710477,212.303,182.926,113,9564.543493,295.06,89.06,113.69,0.460893855,33.50476649,27,-1.639259259,298.47,0.688578983,0.182207452,0.041097525,192.5168611,7,249.0681479,178.8838304,0.183083333,,,230.4185,240.576,34,3869.44953,317.67,13.05,-3.69,0.33,0.17302603,9.191270721,8,0.125,0.5,0.375,3-Feb,inh
20191107_sample_3,,,,,,,,,,0.657566901,0.267523226,0.007019958,0,0.735970389,62.27679965,213,50.4642723,490.22,0,349.5494064,30,854.205857,274.6332709,0.045244755,2.01958906,338.3035,225.594,216,20995.93556,321.91,105.31,186.72,0.390367554,0,1,0,118.6,0.586396105,0.335537697,0.190895877,90.44525637,1,134.4693022,134.4693022,0.165,,,107.259,81.93,4,418.7316248,90.12,19.96,-26.2,0.37,0.262695984,10.70871105,4,0.25,0.25,0.5,3-Feb,inh
20180926_sample_7,,,,,,,,,,0.155568666,0.277928794,0.004105885,0,0.840591763,59.84297435,107,70.95990654,633.44,0.018800373,371.5778084,12,703.3262633,448.9927871,0.102534247,6.068937448,332.67275,356.99775,112,14713.85567,608.49,38.09,-102.8,0.329760547,60.20556531,8,-29.2125,365.59,0.647020733,0.282978225,0.084512367,286.9316535,4,385.5044435,328.3372052,0.659375,,,339.8175,389.241,17,3055.263268,494.43,27.33,-188.59,0.405,0.316015923,10.25377593,8,0.375,0.5,0.125,5,inh
20190128_sample_7,,,,,,,,,,0.842605936,0.194288748,0.020575094,0,0.435435709,48.25635823,314,3.316974522,334.56,0,401.1623529,29,846.171564,240.6201602,0.057665094,0,210.25425,443.739,322,22047.61464,608.58,166.98,-45.62,0.18375,6.460816942,3,-8.983333333,80.45,0.339528663,0.238547523,0.126216469,110.8228735,2,151.8891319,125.3709949,0.503571429,,,69.33,162.82675,5,445.6631039,182.67,20.45,-26.75,0.405,0.373888069,8.388870689,3,0,0.666666667,0.333333333,5,inh
20190709_sample_3,,,,,,,,,,0.354905919,0,0,0,0.560211299,36.75992127,45,14.542,230.53,0.062795671,343.3718186,13,695.2644322,218.2635083,0.037446809,16.36833331,154.4975,420.124,49,4869.590779,528.68,152.6,46.81,0.670194004,47.95393082,20,24.207,186.93,0.945810958,0.251434979,0.008393711,215.7911421,7,301.1092786,117.2852281,0.348690476,,,160.45675,155.303,23,1771.097397,189.2,177.96,64.01,0.145,0.945600717,7.24633335,3,0,0.666666667,0.333333333,6,inh
20190925_sample_2,,,,,,,,,,1.122207947,0.247417097,0.222642826,0,0.567803875,115.7069764,73,4.695479452,694.68,0.001142568,406.3256744,10,703.945543,341.0767286,0.039081633,3.421891448,530.05425,437.91,74,11366.11127,680.52,44.4,-103.84,0.477290223,0,1,0,98.48,1.075881925,0.893357648,0.411165863,71.55937395,1,175.7978355,175.7978355,0.315,,,91.871,93.341,5,556.1738637,100.14,25.22,-1.62,0.22,0.620623056,12.91802947,5,0.4,0.4,0.2,5,inh
20190227_sample_5,,,,,,,,,,0.399393353,0.317196675,0.001955926,0,0.835750537,114.4092029,394,112.0735025,636.57,0,439.2112971,74,2299.898812,315.8584951,0.039609572,1.670025752,422.68725,386.81725,400,31025.86206,605.67,27.15,44.61,0.690609874,61.6679479,32,17.55375,359.78,1.19104009,0.317615064,0.054417133,193.9764496,6,304.5206658,240.4039122,0.272708333,,,275.3445,198.673,41,4491.529889,240.86,101.88,-0.66,0.255,0.237463975,11.39493037,9,0.444444444,0.333333333,0.222222222,3-Feb,inh
20190429_sample_5,,,,,,,,,,0.441013266,0.051215832,0,0,0.537242012,89.52886746,363,18.54096419,706.86,0,467.5070874,26,1121.086146,260.2101292,0.040949106,6.904628709,405.467,563.432,364,31808.95059,859.34,68.5,49.04,0.322139519,66.98768282,28,-22.75,427.47,0.595191527,0.237922074,0.069329418,314.1055538,7,421.04234,306.2500864,0.300258621,,,310.0975,444.5325,31,3760.391425,535.91,73.45,-19.23,0.22,0.833650532,15.53260846,4,0.25,0.5,0.25,6,inh
20180920_sample_4,,,,,,,,,,1.479637067,0.520152807,0.147126643,0,0.755555556,115.2318124,109,61.08027523,672.47,0.018499838,398.8775108,15,812.4921189,481.4285838,0.066222222,9.001092079,506.93875,306.6325,116,14867.74072,439.29,232.79,77.79,0.212121212,0,1,0,57.06,1.466873001,0.756813715,0.341316824,49.14369237,1,104.7484979,104.7484979,0.305,,,55.897,35.86,3,228.7695405,39.94,20.26,-19.86,0.22,0.667350823,10.07933306,3,0.333333333,0,0.666666667,5,inh
20180820_sample_1,,,,,,,,,,1.036284634,0.324024776,0.127038518,0,0.687867616,96.55567914,148,47.34755102,656.02,0.010911024,421.8567673,18,905.6583466,332.8619113,0.039966997,2.729399371,463.9245,290.3815,156,16231.59132,573.51,106.05,60.26,0.917098446,,0,,33.38,0.359548925,0.359548925,0.359548925,69.54508897,0,99.63606815,99.63606815,0.405,,,31.084,53.042,1,99.63606815,58.03,58.03,32.86,0.075,0.255639294,7.97363585,1,0,1,0,3-Feb,inh
20190227_sample_7,,,,,,,,,,1.043449566,0.439019899,0.160104291,0,0.675686576,116.2866033,186,60.80225806,651.29,0.016131294,566.7327686,15,925.0831556,341.457215,0.08084,7.186766967,448.446,605.34575,189,21996.02475,859.85,101.87,-34.45,0.34218916,5.98907895,3,3.26,115.12,0.417272095,0.158956742,0.059242861,91.5039939,2,113.9773561,99.33792048,0.488125,,,100.18175,89.3955,6,477.295188,100.61,68.17,-14.44,0.22,0.393160452,7.420710697,4,0.25,0.25,0.5,5,inh
